@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute Class {'1','2','3','4'}
@data
0.191836766098063,0.127424380151104,'1'
0.179031488198071,0.130327896522401,'1'
0.18063214793557,0.136134929264994,'1'
0.174229508985574,0.147748994750182,'1'
0.153420932398087,0.16807360934926,'1'
0.137414335023097,0.18549470757704,'1'
0.123008397385606,0.202915805804821,'1'
0.105401140273118,0.24066151863168,'1'
0.0893945428981278,12.5254392855885,'3'
0.0733879455231379,5.75734262409564,'3'
0.0557806884106489,5.72250042764008,'3'
0.0429754105106569,5.69346526392711,'3'
0.0269688131356671,5.66152658384284,'3'
0.00776089628567922,1.8608236538153,'3'
0.0333714520856631,1.79404277727547,'3'
0.0157641949731744,1.75629706444862,'3'
-0.0146483400393066,1.72726190073565,'3'
-0.0322555971517953,1.70693728613658,'3'
-0.0226516387268014,1.6895161879088,'3'
-0.0882786879642597,1.66048102419582,'3'
-0.115489903501743,1.40206806715041,'3'
-0.133097160614231,1.407875099893,'3'
-0.149103757989221,1.41658564900689,'3'
-0.165110355364211,1.42529619812078,'3'
-0.181116952739201,1.43400674723468,'3'
-0.195522890376692,1.43400674723468,'3'
-0.216331466964179,1.43110323086338,'3'
-0.23073740460167,0.737162818123436,'3'
-0.240341363026664,0.757487432722513,'3'
-0.254747300664154,0.789426112806779,'3'
-0.269153238301646,1.44271729634856,'3'
-0.277156536989141,1.44562081271986,'3'
-0.299565773314126,1.44852432909115,'3'
-0.317173030426615,1.45142784546246,'3'
-0.339582266751601,1.46013839457634,'3'
-0.35558886412659,1.48627004191802,'3'
-0.373196121239079,5.28116593920295,'3'
-0.384400739401572,0.931698415000323,'3'
-0.400407336776563,0.937505447742916,'3'
-0.418014593889051,0.940408964114214,'3'
-0.438823170476538,0.954926545970697,'3'
-0.462833066539023,0.978154676941072,'3'
-0.482040983389011,1.03041797162441,'3'
-0.501248900238998,0.995575775168855,'3'
-0.514054178138991,1.01009335702533,'3'
-0.539664733938974,1.00718984065404,'3'
-0.560473310526461,0.920084349515136,'3'
-0.581281887113948,0.914277316772542,'3'
-0.602090463701435,1.02170742251052,'3'
-0.62449970002642,1.02461093888182,'3'
-0.640506297401411,1.02751445525312,'2'
-0.661314873988897,1.03622500436701,'2'
-0.691727409001378,5.48441208519373,'2'
-0.715737305063862,5.49892966705022,'2'
-0.738146541388848,10.8646279212068,'2'
-0.760555777713835,8.87571920686842,'2'
-0.773361055613826,12.5254392855885,'2'
-0.773361055613826,1.00428632428274,'2'
-0.762156437451334,0.989768742426262,'2'
-0.757354458238837,0.989768742426262,'2'
-0.754153138763839,0.989768742426262,'2'
-0.754153138763839,0.978154676941072,'2'
-0.752552479026339,0.98686522605496,'2'
-0.752552479026339,0.859110505717902,'2'
-0.752552479026339,0.847496440232715,'2'
-0.758955117976336,0.841689407490122,'2'
-0.758955117976336,0.830075342004934,'2'
-0.758955117976336,0.824268309262341,'2'
-0.758955117976336,0.809750727405857,'2'
-0.758955117976336,0.806847211034559,'2'
-0.757354458238837,0.809750727405857,'2'
-0.757354458238837,0.806847211034559,'2'
-0.755753798501338,0.801040178291966,'2'
-0.754153138763839,0.803943694663263,'2'
-0.754153138763839,0.79813666192067,'2'
-0.754153138763839,0.780715563692888,'2'
-0.755753798501338,0.766197981836404,'2'
-0.757354458238837,0.760390949093811,'2'
-0.757354458238837,0.754583916351217,'2'
-0.758955117976336,0.748776883608623,'2'
-0.758955117976336,0.75168039997992,'2'
-0.754153138763839,0.763294465465107,'2'
-0.752552479026339,0.783619080064186,'2'
-0.754153138763839,0.789426112806779,'2'
-0.760555777713835,0.716838203524359,'2'
-0.760555777713835,0.711031170781765,'2'
-0.762156437451334,0.702320621667875,'2'
-0.763757097188833,0.699417105296577,'2'
-0.763757097188833,0.702320621667875,'2'
-0.758955117976336,0.957830062341995,'2'
-0.758955117976336,0.949119513228104,'2'
-0.760555777713835,0.94331248048551,'2'
-0.762156437451334,0.937505447742916,'2'
-0.770159736138828,0.68780303981139,'2'
-0.773361055613826,0.676188974326204,'2'
-0.773361055613826,0.888145669430871,'2'
-0.774961715351325,0.516495573904878,'2'
-0.774961715351325,0.467135795592831,'2'
-0.762156437451334,0.446811180993754,'2'
-0.112288584026745,0.438100631879863,'1'
-0.638905637663912,0.426486566394676,'2'
-0.776562375088824,0.417776017280786,'2'
-0.779763694563822,0.409065468166895,'2'
-0.774961715351325,0.853303472975309,'2'
-0.774961715351325,0.8620140220892,'2'
-0.773361055613826,0.446811180993754,'2'
-0.778163034826323,0.850399956604012,'2'
-0.773361055613826,0.847496440232715,'2'
-0.762156437451334,0.458425246478942,'2'
-0.763757097188833,0.452618213736347,'2'
-0.752552479026339,0.452618213736347,'2'
-0.653311575301402,0.36841623896874,'2'
-0.659714214251398,0.348091624369663,'2'
-0.659714214251398,0.330670526141881,'2'
-0.112288584026745,0.324863493399288,'1'
-0.112288584026745,0.319056460656694,'1'
-0.110687924289245,0.310345911542804,'1'
-0.109087264551746,0.30453887880021,'1'
-0.110687924289245,0.301635362428913,'1'
-0.112288584026745,0.301635362428913,'1'
-0.117090563239242,0.298731846057617,'1'
-0.126694521664236,0.292924813315023,'1'
-0.141100459301726,0.284214264201133,'1'
-0.157107056676717,0.272600198715945,'1'
-0.177915633264203,0.255179100488164,'1'
-0.200324869589189,0.237758002260383,'1'
-0.225935425389172,0.220336904032603,'1'
-0.253146640926655,0.200012289433524,'1'
-0.281958516201638,0.179687674834447,'1'
-0.310770391476619,0.159363060235369,'1'
-0.3411829264891,0.139038445636291,'1'
-0.369994801764082,0.118713831037214,'1'
-0.400407336776563,0.0954857000668389,'1'
-0.430819871789044,0.0751610854677613,'1'
-0.461232406801524,0.0548364708686835,'1'
-0.493245601551504,0.0316083398983089,'1'
-0.523658136563985,0.00838020892793433,'1'
-0.555671331313965,-0.0148479220424399,'1'
-0.586083866326444,-0.0351725366415176,'1'
-0.682123450576384,-0.0584006676118922,'2'
-0.707734006376368,-0.0816287985822668,'2'
-0.734945221913851,-0.104856929552641,'2'
-0.710935325851365,-0.12518154415172,'2'
-0.778163034826323,-0.148409675122093,'2'
-0.789367652988816,-0.177444838835062,'2'
-0.789367652988816,-0.189058904320249,'2'
-0.79897161141381,-0.186155387948952,'2'
-0.794169632201313,-0.180348355206359,'2'
-0.787766993251317,-0.200672969805436,'2'
-0.784565673776319,-0.19776945343414,'2'
-0.779763694563822,-0.19776945343414,'2'
-0.786166333513818,-0.200672969805436,'2'
-0.784565673776319,-0.200672969805436,'2'
-0.784565673776319,-0.21519055166192,'2'
-0.784565673776319,-0.218094068033218,'2'
-0.784565673776319,-0.220997584404514,'2'
-0.784565673776319,-0.223901100775811,'2'
-0.784565673776319,-0.229708133518405,'2'
-0.784565673776319,-0.235515166260998,'2'
-0.784565673776319,-0.26164681360267,'2'
-0.784565673776319,-0.267453846345263,'2'
-0.784565673776319,-0.281971428201748,'2'
-0.784565673776319,-0.296489010058232,'2'
-0.78296501403882,-0.299392526429528,'2'
-0.781364354301321,-0.305199559172122,'2'
-0.779763694563822,-0.311006591914716,'2'
-0.778163034826323,-0.305199559172122,'2'
-0.779763694563822,-0.308103075543419,'2'
-0.779763694563822,-0.302296042800825,'2'
-0.778163034826323,-0.311006591914716,'2'
-0.778163034826323,-0.3255241737712,'2'
-0.778163034826323,-0.331331206513793,'2'
-0.778163034826323,-0.334234722885091,'2'
-0.778163034826323,-0.340041755627684,'2'
-0.779763694563822,-0.345848788370278,'2'
-0.778163034826323,-0.351655821112871,'2'
-0.778163034826323,-0.357462853855464,'2'
-0.778163034826323,-0.360366370226761,'2'
-0.779763694563822,-0.360366370226761,'2'
-0.779763694563822,-0.354559337484168,'2'
-0.781364354301321,-0.34294527199898,'2'
-0.78296501403882,-0.348752304741575,'2'
-0.78296501403882,-0.345848788370278,'2'
-0.784565673776319,-0.374883952083245,'2'
-0.786166333513818,-0.38940153393973,'2'
-0.786166333513818,-0.395208566682323,'2'
-0.787766993251317,-0.401015599424916,'2'
-0.787766993251317,-0.415533181281401,'2'
-0.781364354301321,-0.409726148538807,'2'
-0.781364354301321,-0.415533181281401,'2'
-0.784565673776319,-0.418436697652698,'2'
-0.790968312726315,-0.273260879087857,'2'
-0.794169632201313,-0.354559337484168,'2'
-0.79737095167631,-0.415533181281401,'2'
-0.79897161141381,-0.427147246766588,'2'
-0.800572271151309,-0.430050763137885,'2'
-0.802172930888808,-0.421340214023995,'2'
-0.802172930888808,-0.220997584404514,'2'
-0.802172930888808,0.452618213736347,'2'
-0.79897161141381,0.403258435424302,'2'
-0.763757097188833,0.0490294381260899,'2'
-0.738146541388848,-0.331331206513793,'2'
-0.800572271151309,-0.0351725366415176,'2'
-0.800572271151309,-0.340041755627684,'2'
-0.795770291938812,0.478749861078019,'2'
-0.790968312726315,-0.377787468454543,'2'
-0.763757097188833,-0.337138239256387,'2'
-0.75095181928884,-0.340041755627684,'2'
0.643222812072777,-0.331331206513793,'1'
0.648024791285274,-0.3255241737712,'1'
-0.510852858663992,0.260986133230758,'1'
-0.522057476826486,0.260986133230758,'1'
0.646424131547775,0.258082616859461,'1'
0.649625451022773,0.255179100488164,'1'
0.643222812072777,0.255179100488164,'1'
0.640021492597779,0.246468551374274,'1'
0.633618853647783,0.24066151863168,'1'
0.622414235485291,0.23195096951779,'1'
-0.554070671576466,0.23195096951779,'1'
-0.554070671576466,0.220336904032603,'1'
-0.581281887113948,0.202915805804821,'1'
-0.61009376238893,0.191301740319635,'1'
0.513569373335359,0.170977125720556,'1'
0.486358157797876,0.141941962007588,'1'
0.457546282522895,0.124520863779807,'1'
0.427133747510414,0.115810314665917,'1'
0.399922531972931,0.0838716345816518,'1'
-0.661314873988897,0.063547019982574,'2'
-0.653311575301402,0.0519329544973867,'2'
0.303882947722992,0.0316083398983089,'1'
0.278272391923008,-0.000330340185955762,'1'
0.239856558223032,-0.0119444056711431,'1'
-0.661314873988897,-0.0322690202702208,'2'
-0.694928728476376,-0.061304183983189,'2'
0.161424231085582,-0.07872528221097,'1'
-0.683724110313883,-0.0961463804387509,'2'
0.105401140273118,-0.113567478666532,'1'
0.0797905844731339,-0.130988576894313,'1'
0.0653846468356428,-0.136795609636906,'1'
0.0589820078856468,-0.133892093265609,'1'
0.0541800286731501,-0.145506158750797,'1'
0.0525793689356509,-0.0816287985822668,'1'
0.0477773897231541,-0.145506158750797,'1'
0.0429754105106569,-0.148409675122093,'1'
-0.653311575301402,-0.151313191493391,'2'
0.0349721118231622,-0.154216707864688,'1'
0.0317707923481642,-0.157120224235984,'1'
0.0349721118231622,-0.157120224235984,'1'
0.0301701326106651,-0.1426026423795,'1'
0.0269688131356671,-0.151313191493391,'1'
0.0269688131356671,-0.154216707864688,'1'
0.0189655144481723,-0.104856929552641,'1'
0.0141635352356752,-0.157120224235984,'1'
0.00936155602317846,-0.168734289721172,'1'
0.00616023654818047,-0.171637806092468,'1'
0.00295891707318247,-0.174541322463765,'1'
0.0013582573356833,-0.177444838835062,'1'
-0.00184306213931468,-0.177444838835062,'1'
-0.00504438161431265,-0.180348355206359,'1'
-0.0130476803018074,-0.183251871577656,'1'
-0.0114470205643086,-0.186155387948952,'1'
-0.0194503192518034,-0.186155387948952,'1'
-0.0258529582017994,-0.183251871577656,'1'
-0.0306549374142965,-0.177444838835062,'1'
-0.0450608750517871,-0.154216707864688,'1'
-0.717337964801362,-0.21519055166192,'2'
-0.739747201126347,-0.226804617147108,'2'
-0.109087264551746,-0.244225715374889,'1'
-0.139499799564227,-0.258743297231373,'1'
-0.165110355364211,-0.276164395459154,'1'
-0.734945221913851,-0.299392526429528,'2'
-0.217932126701678,-0.302296042800825,'1'
-0.240341363026664,-0.313910108286012,'1'
-0.256347960401653,-0.322620657399903,'1'
-0.277156536989141,-0.34294527199898,'1'
-0.297965113576627,-0.354559337484168,'1'
-0.317173030426615,-0.369076919340652,'1'
-0.821380847738796,-0.38940153393973,'2'
-0.845390743801281,-0.403919115796214,'2'
-1.11750289917611,-0.415533181281401,'2'
-0.406809975726558,-0.441664828623073,'1'
-1.1335094965511,-0.456182410479557,'2'
-0.754153138763839,-0.470699992336041,'2'
-0.787766993251317,-0.482314057821228,'2'
-0.491644941814005,-0.493928123306416,'1'
-0.845390743801281,-0.511349221534196,'2'
-0.851793382751277,-0.520059770648087,'2'
-0.851793382751277,-0.522963287019384,'2'
-0.856595361963774,-0.522963287019384,'2'
-0.853394042488776,-0.52586680339068,'2'
-0.502849559976497,-0.528770319761977,'1'
-0.498047580764,-0.528770319761977,'1'
-0.51565483787649,-0.531673836133274,'1'
-0.517255497613989,-0.534577352504571,'1'
-0.518856157351488,-0.537480868875868,'1'
-0.520456817088987,-0.537480868875868,'1'
-0.523658136563985,-0.537480868875868,'1'
-0.525258796301483,-0.537480868875868,'1'
-0.528460115776481,-0.537480868875868,'1'
-0.533262094988978,-0.540384385247164,'1'
-0.549268692363968,-0.543287901618461,'1'
-0.56207397026396,-0.546191417989758,'1'
-0.659714214251398,-0.549094934361055,'2'
-0.686925429788881,-0.554901967103648,'2'
-0.643707616876409,-0.560708999846242,'2'
-0.669318172676392,-0.566516032588835,'2'
-0.685324770051382,-0.57232306533143,'2'
-0.702932027163871,-0.57232306533143,'2'
-0.72053928427636,-0.575226581702726,'2'
-0.734945221913851,-0.578130098074023,'2'
-0.736545881651349,-0.581033614445319,'2'
-0.734945221913851,-0.586840647187914,'2'
-0.733344562176352,-0.58974416355921,'2'
-0.733344562176352,-0.592647679930507,'2'
-0.733344562176352,-0.595551196301803,'2'
-0.728542582963855,-0.598454712673101,'2'
-0.723740603751358,-0.601358229044398,'2'
0.267067773760515,-0.607165261786991,'4'
-0.29316313436413,-0.610068778158288,'4'
-0.294763794101629,-0.615875810900882,'4'
-0.296364453839128,-0.618779327272178,'4'
-0.304367752526623,-0.621682843643475,'4'
-0.307569072001621,-0.621682843643475,'4'
-0.302767092789124,-0.621682843643475,'4'
-0.30916973173912,-0.621682843643475,'4'
-0.305968412264122,-0.621682843643475,'4'
-0.313971710951616,-0.618779327272178,'4'
0.329493503522975,-0.618779327272178,'4'
0.318288885360483,-0.615875810900882,'4'
0.30708426719799,-0.612972294529585,'4'
0.295879649035497,-0.610068778158288,'4'
0.278272391923008,-0.604261745415694,'4'
0.265467114023016,-0.598454712673101,'4'
0.259064475073021,-0.595551196301803,'4'
0.244658537435529,-0.58974416355921,'4'
0.227051280323041,-0.586840647187914,'4'
0.21264534268555,-0.581033614445319,'4'
0.199840064785558,-0.575226581702726,'4'
0.188635446623065,-0.569419548960132,'4'
0.179031488198071,-0.563612516217539,'4'
0.16462555056058,-0.557805483474946,'4'
0.151820272660588,-0.549094934361055,'1'
0.0333714520856631,-0.543287901618461,'1'
0.0157641949731744,-0.534577352504571,'1'
0.00776089628567922,-0.528770319761977,'1'
0.10219982079812,-0.517156254276789,'1'
0.0877938831606287,-0.505542188791602,'1'
0.0717872857856388,-0.493928123306416,'1'
0.0557806884106489,-0.479410541449931,'1'
0.0381734312981602,-0.46198944322215,'1'
0.0189655144481723,-0.444568344994369,'1'
0.0013582573356833,-0.427147246766588,'1'
-0.0162489997768054,-0.409726148538807,'1'
-0.0450608750517871,-0.38940153393973,'1'
-0.073872750326769,-0.369076919340652,'1'
-0.0978826463892536,-0.348752304741575,'1'
-0.131496500876733,-0.328427690142496,'1'
-0.208328168276684,-0.308103075543419,'1'
-0.238740703289165,-0.287778460944341,'1'
-0.273955217514143,-0.267453846345263,'1'
-0.305968412264122,-0.247129231746186,'1'
-0.3411829264891,-0.226804617147108,'1'
-0.373196121239079,-0.203576486176734,'1'
-0.402007996514062,-0.183251871577656,'1'
-0.432420531526542,-0.162927256978577,'1'
-0.462833066539023,-0.1426026423795,'1'
-0.494846261289002,-0.119374511409125,'1'
-0.525258796301483,-0.0990498968100477,'1'
-0.555671331313965,-0.07872528221097,'1'
-0.586083866326444,-0.0642077003544858,'1'
-0.614895741601427,-0.0525936348692985,'1'
-0.64210695713891,-0.0322690202702208,'2'
-0.67251949215139,-0.00904088929984624,'2'
-0.701331367426372,0.00838020892793433,'2'
-0.731743902438853,0.0112837252992312,'2'
-0.755753798501338,0.014187241670528,'2'
-0.32517632911411,0.0199942744131216,'1'
-0.329978308326607,0.0228977907844185,'1'
0.236655238748034,0.0316083398983089,'1'
0.233453919273036,0.0258013071557153,'1'
0.241457217960531,0.0258013071557153,'1'
0.239856558223032,0.0287048235270121,'1'
0.231853259535538,0.0345118562696057,'1'
0.22865194006054,0.0374153726409026,'1'
0.227051280323041,0.0374153726409026,'1'
0.225450620585542,0.0374153726409026,'1'
0.217447321898047,0.0403188890121994,'1'
0.21264534268555,0.0432224053834962,'1'
0.204642043998054,0.0490294381260899,'1'
-0.381199419926574,0.0577399872399803,'1'
-0.395605357564066,0.0664505363538708,'1'
-0.405209315989059,0.0809681182103549,'1'
-0.421215913364049,0.0983892164381355,'1'
-0.429219212051544,0.115810314665917,'1'
-0.442024489951536,0.136134929264994,'1'
-0.454829767851528,0.156459543864072,'1'
-1.00385605781368,0.17678415846315,'2'
-1.03907057203865,0.200012289433524,'2'
-1.07108376678863,0.223240420403899,'2'
-1.09669432258862,0.243565035002977,'2'
-1.1223048783886,0.266793165973351,'2'
-1.15111675366359,0.287117780572429,'2'
-1.16712335103858,0.29582832968632,'2'
-1.18473060815107,0.281310747829835,'2'
-1.19433456657606,0.260986133230758,'2'
-1.19273390683857,0.255179100488164,'2'
-1.18633126788856,0.255179100488164,'2'
-1.18152928867607,0.246468551374274,'2'
-1.17032467051357,0.243565035002977,'2'
-1.16072071208858,0.24066151863168,'2'
-0.474037684701516,0.237758002260383,'1'
-0.478839663914013,0.237758002260383,'1'
-0.478839663914013,0.234854485889087,'1'
-0.480440323651512,0.23195096951779,'1'
-0.477239004176514,0.23195096951779,'1'
-0.478839663914013,0.23195096951779,'1'
-0.486842962601508,0.23195096951779,'1'
-0.494846261289002,0.229047453146492,'1'
-0.506050879451495,0.226143936775196,'1'
-0.522057476826486,0.223240420403899,'1'
-0.541265393676473,0.23195096951779,'1'
-0.563674630001459,0.229047453146492,'1'
-0.586083866326444,0.237758002260383,'1'
-0.61009376238893,0.237758002260383,'1'
-0.634103658451414,0.246468551374274,'2'
-0.659714214251398,0.246468551374274,'2'
-0.686925429788881,0.243565035002977,'2'
-0.714136645326364,0.226143936775196,'2'
-0.739747201126347,0.229047453146492,'2'
-0.765357756926331,0.23195096951779,'2'
-0.787766993251317,0.234854485889087,'2'
-0.813377549051301,0.237758002260383,'2'
-0.821380847738796,0.237758002260383,'2'
-0.819780188001297,0.24066151863168,'2'
-0.818179528263798,0.237758002260383,'2'
-0.8149782087888,0.243565035002977,'2'
-0.8149782087888,0.237758002260383,'2'
-0.816578868526299,0.234854485889087,'2'
-0.816578868526299,0.528109639390065,'2'
-0.818179528263798,0.533916672132659,'2'
-0.819780188001297,0.531013155761362,'2'
-0.822981507476295,0.246468551374274,'2'
-0.824582167213794,0.23195096951779,'2'
-0.826182826951293,0.214529871290008,'2'
-0.827783486688792,0.197108773062228,'2'
-0.82938414642629,0.182591191205744,'2'
-0.82938414642629,0.17678415846315,'2'
-0.82938414642629,0.173880642091853,'2'
-0.827783486688792,0.179687674834447,'2'
-0.827783486688792,0.17678415846315,'2'
-0.822981507476295,0.17678415846315,'2'
-0.824582167213794,0.173880642091853,'2'
-0.8149782087888,-0.856867669718517,'2'
0.419130448822919,-0.871385251575001,'4'
-0.746149840076343,-0.906227448030563,'2'
-0.819780188001297,-0.912034480773157,'2'
-0.827783486688792,-0.914937997144454,'2'
-0.82938414642629,-0.929455579000938,'2'
-0.830984806163789,-0.935262611743531,'2'
-0.832585465901288,-0.929455579000938,'2'
-0.82938414642629,-0.903323931659267,'2'
-0.79737095167631,0.18549470757704,'2'
0.820896042935165,-0.935262611743531,'4'
0.808090765035173,-0.964297775456499,'4'
0.806490105297674,-0.970104808199094,'4'
-0.560473310526461,-0.975911840941687,'4'
0.801688126085177,-0.975911840941687,'4'
-0.574879248163952,-0.975911840941687,'4'
-0.563674630001459,-0.975911840941687,'4'
0.800087466347678,-0.975911840941687,'4'
-0.570077268951455,-0.975911840941687,'4'
-0.571677928688954,-0.975911840941687,'4'
-0.56207397026396,-0.975911840941687,'4'
-0.568476609213956,-0.975911840941687,'4'
-0.57808056763895,-0.975911840941687,'4'
-0.573278588426453,-0.975911840941687,'4'
-0.579681227376449,-0.975911840941687,'4'
-0.581281887113948,-0.975911840941687,'4'
-0.581281887113948,-0.967201291827797,'4'
-0.57808056763895,-0.967201291827797,'4'
-0.582882546851447,0.16807360934926,'1'
-0.594087165013939,0.165170092977963,'1'
-0.606892442913932,0.165170092977963,'1'
-0.616496401338925,0.156459543864072,'1'
-0.627701019501418,0.156459543864072,'1'
-0.64210695713891,0.136134929264994,'2'
-0.653311575301402,0.115810314665917,'2'
0.676836666560256,-0.90042041528797,'4'
0.656028089972769,-0.914937997144454,'4'
2.24228188983427,-0.912034480773157,'4'
2.22147331324677,-0.897516898916673,'4'
2.20546671587179,-0.842350087862033,'4'
2.1846581392843,0.0170907580418248,'1'
2.16545022243431,0.00547669255663753,'1'
2.14784296532182,-0.00613737292854942,'1'
2.13023570820934,-0.0177514384137367,'1'
2.11582977057184,-0.656525040099037,'4'
2.10302449267185,-0.0351725366415176,'1'
2.08701789529686,-0.65362152372774,'4'
2.06780997844687,-0.630393392757366,'4'
2.05660536028439,-0.0700147330970795,'1'
2.0293941447469,-0.0816287985822668,'1'
2.01338754737191,-0.0903393476961573,'1'
1.99097831104693,-0.101953413181344,'1'
0.326292184047977,-0.113567478666532,'1'
0.297480308772996,-0.122278027780422,'1'
0.273470412710511,-0.5084457051629,'1'
0.247859856910527,-0.46198944322215,'1'
0.215846662160548,-0.154216707864688,'1'
0.191836766098063,-0.174541322463765,'1'
0.163024890823081,-0.302296042800825,'1'
0.134213015548099,-0.296489010058232,'1'
0.103800480535619,-0.212287035290624,'1'
0.0797905844731339,-0.209383518919327,'1'
0.0493780494606529,-0.218094068033218,'1'
0.0189655144481723,-0.229708133518405,'1'
1.58921271693468,-0.241322199003591,'1'
1.5555988624472,-0.252936264488779,'1'
1.52198500795972,-0.264550329973966,'1'
1.48837115347224,-0.276164395459154,'1'
1.45635795872226,-0.293585493686934,'1'
1.42434476397228,-0.302296042800825,'1'
1.3923315692223,-0.311006591914716,'1'
1.36191903420983,-0.313910108286012,'1'
1.33150649919734,-0.322620657399903,'1'
1.30269462392236,-0.331331206513793,'1'
1.27228208890988,-0.340041755627684,'1'
1.24186955389739,-0.348752304741575,'1'
1.21145701888492,-0.357462853855464,'1'
1.18104448387244,-0.369076919340652,'1'
1.15063194885995,-0.377787468454543,'1'
1.12182007358497,-0.386498017568432,'1'
1.0914075385725,-0.39811208305362,'1'
1.06099500356001,-0.406822632167511,'1'
1.03218312828503,-0.418436697652698,'1'
1.00177059327255,-0.430050763137885,'1'
0.972958717997568,-0.441664828623073,'1'
0.944146842722587,-0.453278894108259,'1'
-1.1239055381261,-0.46198944322215,'2'
-1.1319088368136,-0.473603508707337,'2'
-1.13831147576359,-0.485217574192525,'2'
-1.14951609392609,-0.496831639677712,'2'
-1.15111675366359,-0.5084457051629,'2'
-1.15591873287608,-0.520059770648087,'2'
-1.16232137182608,-0.528770319761977,'2'
-0.786166333513818,-0.540384385247164,'2'
-0.789367652988816,-0.546191417989758,'2'
-0.787766993251317,-0.549094934361055,'2'
-0.787766993251317,-0.551998450732351,'2'
-0.787766993251317,-0.554901967103648,'2'
-0.787766993251317,-0.557805483474946,'2'
-0.784565673776319,-0.560708999846242,'2'
0.396721212497933,-0.563612516217539,'4'
0.396721212497933,-0.566516032588835,'4'
0.40152319171043,-0.569419548960132,'4'
0.736061076847719,-0.57232306533143,'4'
0.734460417110219,-0.57232306533143,'4'
0.73285975737272,-0.575226581702726,'4'
0.728057778160224,-0.575226581702726,'4'
0.721655139210227,-0.578130098074023,'4'
-1.1287075173386,-0.578130098074023,'2'
-1.12710685760111,-0.581033614445319,'2'
0.673635347085258,-0.586840647187914,'4'
0.659229409447767,-0.58974416355921,'4'
0.644823471810276,-0.592647679930507,'4'
0.633618853647783,-0.595551196301803,'4'
0.62401489522279,-0.598454712673101,'4'
0.612810277060297,-0.598454712673101,'4'
0.281473711398006,-0.598454712673101,'4'
0.590401040735311,-0.598454712673101,'4'
0.254262495860524,-0.595551196301803,'4'
0.247859856910527,-0.595551196301803,'4'
0.225450620585542,-0.592647679930507,'4'
0.214246002423048,-0.58974416355921,'4'
0.19663874531056,-0.583937130816617,'4'
0.193437425835562,-0.581033614445319,'4'
0.19663874531056,-0.575226581702726,'4'
0.476754199372882,-0.569419548960132,'4'
0.459146942260394,-0.563612516217539,'4'
0.443140344885404,-0.557805483474946,'4'
0.425533087772915,-0.551998450732351,'1'
0.409526490397925,-0.549094934361055,'1'
0.393519893022935,-0.543287901618461,'1'
0.375912635910446,-0.534577352504571,'1'
0.358305378797957,-0.528770319761977,'1'
0.33749680221047,-0.520059770648087,'1'
0.315087565885485,-0.5084457051629,'1'
0.291077669823,-0.496831639677712,'1'
0.265467114023016,-0.482314057821228,'1'
0.238255898485533,-0.470699992336041,'1'
0.21104468294805,-0.453278894108259,'1'
0.182232807673069,-0.438761312251775,'1'
0.153420932398087,-0.421340214023995,'1'
0.124609057123106,-0.406822632167511,'1'
0.095797181848124,-0.386498017568432,'1'
0.066985306573142,-0.371980435711948,'1'
0.0381734312981602,-0.354559337484168,'1'
0.00936155602317846,-0.337138239256387,'1'
-0.0194503192518034,-0.319717141028607,'1'
-0.0482621945267851,-0.299392526429528,'1'
-0.0786747295392657,-0.281971428201748,'1'
-0.110687924289245,-0.264550329973966,'1'
-0.141100459301726,-0.247129231746186,'1'
-0.173113654051706,-0.226804617147108,'1'
-0.203526189064187,-0.209383518919327,'1'
-0.235539383814167,-0.189058904320249,'1'
-0.26114993961415,-0.171637806092468,'1'
-0.29316313436413,-0.154216707864688,'1'
-0.32517632911411,-0.133892093265609,'1'
-0.35558886412659,-0.116470995037829,'1'
-0.38760205887657,-0.0961463804387509,'1'
-0.422816573101548,-0.07872528221097,'1'
-0.453229108114029,-0.0671112167257827,'1'
-0.485242302864009,-0.0467866021267049,'1'
-0.51565483787649,-0.0119444056711431,'1'
-0.547668032626469,-0.000330340185955762,'1'
-0.57808056763895,0.0199942744131216,'1'
-0.608493102651431,0.0403188890121994,'1'
-0.638905637663912,0.0606435036112772,'2'
-0.669318172676392,0.0809681182103549,'2'
-0.699730707688873,0.101292732809433,'2'
-0.730143242701354,0.12161734740851,'2'
-0.760555777713835,0.141941962007588,'2'
-0.789367652988816,0.162266576606666,'2'
-0.8149782087888,0.17678415846315,'2'
-0.82938414642629,0.179687674834447,'2'
-0.827783486688792,0.173880642091853,'2'
-0.822981507476295,0.16807360934926,'2'
-0.824582167213794,0.16807360934926,'2'
-0.824582167213794,0.165170092977963,'2'
-0.826182826951293,0.165170092977963,'2'
-0.826182826951293,0.162266576606666,'2'
-0.822981507476295,0.159363060235369,'2'
-0.832585465901288,0.165170092977963,'2'
-0.834186125638787,0.179687674834447,'2'
-0.835786785376286,0.165170092977963,'2'
-0.837387445113785,0.150652511121478,'2'
-0.838988104851285,0.147748994750182,'2'
-0.840588764588784,0.147748994750182,'2'
-0.842189424326283,0.153556027492776,'2'
-0.843790084063782,0.153556027492776,'2'
-0.845390743801281,0.165170092977963,'2'
-0.845390743801281,0.182591191205744,'2'
-0.837387445113785,1.34980477246706,'2'
-0.670918832413891,0.173880642091853,'2'
-0.762156437451334,0.298731846057617,'2'
-0.842189424326283,0.284214264201133,'2'
-0.843790084063782,0.281310747829835,'2'
-0.843790084063782,0.284214264201133,'2'
-0.838988104851285,0.35970568985485,'2'
